TITLE = "DSMC"
VARIABLES = "x" "Ttrans_N" "p_N" "sigma1_N" "q1_N" "ρ_deriv_N" "Ttrans_deriv_N" "p_deriv_N" "sigma1_deriv_N" "q1_deriv_N" "mv1v1v1_mod_N" "mvvv1v1_mod_N" "S4_mod_N" "S5_mod_N"
-2.9950000000e-02 2.0778693026e+00 2.0789629916e+00 5.2281227000e-05 -1.2934563882e-04 3.5373193686e-04 1.6087289580e-04 9.0937334321e-04 -3.3503228434e-04 -6.4192413550e-04 -9.5246195043e-06 -2.0904565854e-04 -4.3398079546e-04 7.0072933399e-05
-2.9850000000e-02 2.0778985905e+00 2.0789946634e+00 -8.7129767249e-06 -2.4619616826e-04 9.5223672549e-05 -1.7091719173e-04 2.3927900047e-05 7.1783700139e-05 -4.5725867169e-04 -3.6810487632e-06 -2.1011815558e-04 -1.3508194480e-04 -4.6822617080e-05
-2.9825000000e-02 2.0778784551e+00 2.0789739022e+00 9.0537333525e-06 -2.6569456042e-04 5.3985606670e-05 -2.2205258071e-04 -1.1703276379e-04 1.3235594929e-04 -3.9322863909e-04 -1.4819332505e-06 -2.1050669642e-04 -7.3219817005e-05 -6.9885485644e-05
-2.9800000000e-02 2.0778542010e+00 2.0789487728e+00 3.2130126733e-05 -2.8067903819e-04 1.7000512344e-05 -2.5197999066e-04 -2.2733088040e-04 1.7348493232e-04 -3.0639025784e-04 9.1079770682e-07 -2.1091784233e-04 -2.1848587862e-05 -8.8958280929e-05
-2.9775000000e-02 2.0778292605e+00 2.0789228270e+00 5.6567992866e-05 -2.9083549239e-04 -1.8282924690e-05 -2.5645785864e-04 -3.0771531558e-04 1.9367536557e-04 -1.8891208698e-04 3.4463072653e-06 -2.1133881253e-04 1.6358810285e-05 -1.0327817011e-04
-2.9750000000e-02 2.0778070657e+00 2.0788996163e+00 7.8419121201e-05 -2.9584981389e-04 -5.4416018694e-05 -2.3124462169e-04 -3.5893493509e-04 1.9143196538e-04 -3.2962685491e-05 6.0737585817e-06 -2.1175682625e-04 3.8729445087e-05 -1.1208232035e-04
-2.9725000000e-02 2.0778004874e+00 2.0788923751e+00 7.9439831895e-05 -3.0437591067e-04 -1.1361173871e-04 -1.1004600618e-04 -3.5836936077e-04 1.2600015516e-04 2.8835320443e-04 8.7485455702e-06 -2.1216017842e-04 2.6397846062e-05 -1.0895994709e-04
-2.9700000000e-02 2.0777997437e+00 2.0788910995e+00 7.5695571408e-05 -3.0354444956e-04 -1.7089508231e-04 2.4505755852e-05 -3.3948439992e-04 5.0847661337e-05 6.1617768022e-04 1.1411108327e-05 -2.1253458226e-04 -6.3936575281e-07 -1.0105534993e-04
-2.9675000000e-02 2.0778044916e+00 2.0788954682e+00 6.8956316908e-05 -2.8945411453e-04 -2.2095270184e-04 1.5183114305e-04 -3.1237661593e-04 -1.9817082565e-05 9.1071665612e-04 1.4008117706e-05 -2.1286682668e-04 -3.8578107452e-05 -8.9864876754e-05
-2.9650000000e-02 2.0778143877e+00 2.0789051598e+00 6.0992045562e-05 -2.5820358957e-04 -2.5847124967e-04 2.5135063406e-04 -2.8714257216e-04 -7.1785643039e-05 1.1321760464e-03 1.6486244562e-05 -2.1314370063e-04 -8.3614296132e-05 -7.6884875428e-05
-2.9625000000e-02 2.0778383844e+00 2.0789294175e+00 5.4934799808e-05 -1.6069380963e-04 -2.5954492591e-04 2.1686786021e-04 -3.2249815174e-04 -2.0739657363e-05 1.0796956760e-03 1.8751524804e-05 -2.1334271871e-04 -1.2955761795e-04 -6.6564825596e-05
