TITLE = "DSMC"
VARIABLES = "x" "Ttrans_N" "p_N" "sigma1_N" "q1_N" "ρ_deriv_N" "Ttrans_deriv_N" "p_deriv_N" "sigma1_deriv_N" "q1_deriv_N" "mv1v1v1_mod_N" "mvvv1v1_mod_N" "S4_mod_N" "S5_mod_N"
-7.9950000000e-02 9.9982061139e-01 1.0003486268e+00 -2.9072781935e-04 -3.4164834767e-04 1.4725393052e-03 7.6924662077e-04 2.2115879808e-03 1.4743919872e-03 8.8015275475e-04 -3.9799711574e-04 -2.8733397552e-04 -4.3532650837e-05 1.1950681237e-04
-7.9850000000e-02 9.9989749222e-01 1.0004224274e+00 -1.4335152619e-04 -2.5364588931e-04 6.2282891156e-04 2.3807078316e-04 8.5650958812e-04 5.0793010458e-04 3.8189730782e-04 -3.8903784375e-04 -2.8552280125e-04 2.1419348684e-05 1.5387846295e-05
-7.9825000000e-02 9.9989526130e-01 1.0004204772e+00 -1.4555871571e-04 -2.5023120455e-04 3.8371644927e-04 1.0386411046e-04 4.9062227312e-04 2.7767364631e-04 2.2536197973e-04 -3.8544185335e-04 -2.8478821297e-04 3.8958431889e-05 -1.5033027675e-05
-7.9800000000e-02 9.9988833974e-01 1.0004140711e+00 -1.5629207808e-04 -2.5183405903e-04 1.5178775923e-04 -1.8320250129e-05 1.4312438667e-04 6.4085873438e-05 6.7716859840e-05 -3.8133769600e-04 -2.8395114073e-04 5.4669719641e-05 -4.4577682511e-05
-7.9775000000e-02 9.9987867243e-01 1.0004050613e+00 -1.7200444716e-04 -2.5724603639e-04 -6.4028299649e-05 -1.2218859988e-04 -1.7136581360e-04 -1.2677067382e-04 -8.5198654499e-05 -3.7674252269e-04 -2.8301670149e-04 6.7379097550e-05 -7.1929782154e-05
-7.9750000000e-02 9.9986820428e-01 1.0003952997e+00 -1.8914865683e-04 -2.6525872030e-04 -2.5480286847e-04 -2.0144724006e-04 -4.3823007003e-04 -2.8883345525e-04 -2.2754516592e-04 -3.7167348442e-04 -2.8199001221e-04 7.5912451226e-05 -9.5772990547e-05
-7.9725000000e-02 9.9986474350e-01 1.0003923681e+00 -1.9079786393e-04 -2.7067308931e-04 -3.7424228521e-04 -2.1976160172e-04 -5.7907001031e-04 -3.6819783067e-04 -3.1931938646e-04 -3.6612997907e-04 -2.8086268010e-04 7.8085835100e-05 -1.1110333406e-04
-7.9700000000e-02 9.9986202636e-01 1.0003900973e+00 -1.9213645014e-04 -2.7786757420e-04 -4.6572841533e-04 -2.1289520448e-04 -6.6855953736e-04 -4.2578019980e-04 -4.0251136558e-04 -3.6015401203e-04 -2.7965873577e-04 7.4138898431e-05 -1.2176716924e-04
-7.9675000000e-02 9.9985965243e-01 1.0003880476e+00 -1.9496912015e-04 -2.8723000065e-04 -5.3527832119e-04 -1.8657069772e-04 -7.1759243941e-04 -4.7465486240e-04 -4.8494726218e-04 -3.5376983554e-04 -2.7838870008e-04 6.3301459297e-05 -1.2792321506e-04
-7.9650000000e-02 9.9985722131e-01 1.0003857793e+00 -2.0110057861e-04 -2.9914819434e-04 -5.8890906514e-04 -1.4651073082e-04 -7.3706250469e-04 -5.2789611822e-04 -5.7445323513e-04 -3.4700170186e-04 -2.7706309389e-04 4.4803335781e-05 -1.2973019047e-04
-7.9625000000e-02 9.9985132940e-01 1.0003795595e+00 -2.1918103665e-04 -3.1408902424e-04 -6.7025477009e-04 -1.1059964333e-04 -7.8573406192e-04 -6.8185772223e-04 -7.3750537040e-04 -3.3986573847e-04 -2.7568585004e-04 1.2495046693e-05 -1.2558728484e-04
-7.9600000000e-02 9.9984578071e-01 1.0003735591e+00 -2.4143148991e-04 -3.3232965544e-04 -7.3266861360e-04 -6.7533718400e-05 -8.0748214266e-04 -8.3302273690e-04 -8.9981992894e-04 -3.3239757232e-04 -2.7427671262e-04 -2.6862570910e-05 -1.1811655860e-04
-7.9575000000e-02 9.9984137608e-01 1.0003686558e+00 -2.6691844047e-04 -3.5422629630e-04 -7.6712083379e-04 -1.8170929335e-05 -7.9405231896e-04 -9.6115367991e-04 -1.0457630988e-03 -3.2462470557e-04 -2.7284883768e-04 -7.1887979240e-05 -1.0818054255e-04
-7.9550000000e-02 9.9983891635e-01 1.0003657273e+00 -2.9470839042e-04 -3.8013515519e-04 -7.6458166877e-04 3.6630750551e-05 -7.3719016287e-04 -1.0460130689e-03 -1.1597010679e-03 -3.1657464039e-04 -2.7141538129e-04 -1.2119964051e-04 -9.6641767524e-05
-7.9525000000e-02 9.9984263454e-01 1.0003693343e+00 -3.2713625371e-04 -4.1814781212e-04 -6.7110367074e-04 1.1175707343e-04 -5.6675242322e-04 -1.0000437951e-03 -1.2072417894e-03 -3.0827678867e-04 -2.6999773102e-04 -1.8253858485e-04 -8.5220841728e-05
-7.9500000000e-02 9.9984852645e-01 1.0003751981e+00 -3.5869275581e-04 -4.5779095516e-04 -5.4054183812e-04 1.8430885031e-04 -3.6112902454e-04 -8.9725585320e-04 -1.1990129803e-03 -2.9975597897e-04 -2.6859751882e-04 -2.4175167939e-04 -7.3578987615e-05
-7.9475000000e-02 9.9985602004e-01 1.0003827232e+00 -3.8713703409e-04 -4.9632664402e-04 -3.8183348340e-04 2.4713061769e-04 -1.3682106818e-04 -7.4433961169e-04 -1.1268841226e-03 -2.9103894958e-04 -2.6722460815e-04 -2.9380835917e-04 -6.2235505037e-05
-7.9450000000e-02 9.9986454329e-01 1.0003913138e+00 -4.1022822589e-04 -5.3101693842e-04 -2.0391591906e-04 2.9306691206e-04 8.9670344540e-05 -5.4798543885e-04 -9.8272469830e-04 -2.8215243877e-04 -2.6588886248e-04 -3.3367805925e-04 -5.1709693849e-05
-7.9425000000e-02 9.9987366717e-01 1.0004004686e+00 -4.1911148344e-04 -5.5544768001e-04 6.8505354338e-06 2.8777142568e-04 2.9562112575e-04 -2.6349372029e-04 -6.3707270172e-04 -2.7313359589e-04 -2.6462222843e-04 -3.4586650615e-04 -4.4222822183e-05
-7.9400000000e-02 9.9988261944e-01 1.0004094602e+00 -4.2080552325e-04 -5.7202763379e-04 2.0992077735e-04 2.6215587698e-04 4.7324235527e-04 3.0499199862e-05 -2.5166169775e-04 -2.6399458374e-04 -2.6340365302e-04 -3.3999232684e-04 -3.7911434302e-05
-7.9375000000e-02 9.9989077087e-01 1.0004176552e+00 -4.1571507670e-04 -5.7948934670e-04 3.8732669698e-04 2.1994114017e-04 6.0852212639e-04 3.0674696019e-04 1.3310623648e-04 -2.5475797619e-04 -2.6223416646e-04 -3.1521043977e-04 -3.2614042746e-05
-7.9350000000e-02 9.9989749222e-01 1.0004244206e+00 -4.0424487518e-04 -5.7656536568e-04 5.2110018464e-04 1.6484808943e-04 6.8744853240e-04 5.3800319927e-04 4.7682902383e-04 -2.4544634710e-04 -2.6111479893e-04 -2.7067576339e-04 -2.8169160058e-05
-7.9325000000e-02 9.9990015216e-01 1.0004270485e+00 -3.7979749360e-04 -5.4547412952e-04 5.1184027538e-04 9.3444534126e-05 6.0882609231e-04 5.9620513551e-04 6.1839736155e-04 -2.3608965174e-04 -2.6007056947e-04 -1.8822364554e-04 -2.4844829273e-05
-7.9300000000e-02 9.9990092440e-01 1.0004278100e+00 -3.5258068243e-04 -5.0806793658e-04 4.5558485684e-04 1.9465639219e-05 4.8069990339e-04 5.9524939576e-04 6.8639928837e-04 -2.2670013000e-04 -2.5906892390e-04 -9.1256403527e-05 -2.1878220241e-05
-7.9275000000e-02 9.9989998055e-01 1.0004269014e+00 -3.2580003566e-04 -4.6968497705e-04 3.6693896139e-04 -5.0506495169e-05 3.2393148863e-04 5.4821618666e-04 6.8871561737e-04 -2.1729740318e-04 -2.5810129686e-04 1.4143215941e-05 -1.8936033306e-05
-7.9250000000e-02 9.9989749222e-01 1.0004245191e+00 -3.0266114725e-04 -4.3566344115e-04 2.6050762142e-04 -1.0988976891e-04 1.5938237102e-04 4.6818571488e-04 6.3322716167e-04 -2.0790109258e-04 -2.5715912301e-04 1.2189246617e-04 -1.5684968811e-05
-7.9225000000e-02 9.9989234395e-01 1.0004198105e+00 -2.9990828641e-04 -4.3179412752e-04 1.7192612887e-04 -1.3278489742e-04 4.6841267057e-05 3.8070858352e-04 5.0359934000e-04 -1.9852901104e-04 -2.5624638138e-04 2.1297176867e-04 -1.0758988608e-05
-7.9200000000e-02 9.9988650924e-01 1.0004144409e+00 -3.0179290184e-04 -4.3478157453e-04 8.6357152775e-05 -1.3965383882e-04 -4.7328371170e-05 2.8140644421e-04 3.4161451758e-04 -1.8920331170e-04 -2.5533694448e-04 2.9940994125e-04 -5.2706269290e-06
-7.9175000000e-02 9.9988067454e-01 1.0004090266e+00 -3.0610511743e-04 -4.4178292902e-04 9.9936217078e-06 -1.3164136677e-04 -1.1783589806e-04 1.7837134502e-04 1.6483966528e-04 -1.7994433925e-04 -2.5441722921e-04 3.8029896993e-04 7.0032048374e-07
-7.9150000000e-02 9.9987552627e-01 1.0004041838e+00 -3.1063505709e-04 -4.4995533779e-04 -5.0971535751e-05 -1.0989225496e-04 -1.5939066803e-04 7.9695334012e-05 -9.1582460501e-06 -1.7077243837e-04 -2.5347365246e-04 4.5473084072e-04 7.0740578898e-06
-7.9125000000e-02 9.9987360997e-01 1.0004020305e+00 -3.0368017163e-04 -4.4478483258e-04 -7.2208898628e-05 -5.9096322666e-05 -1.3207365013e-04 -7.3135099554e-06 -1.4312655228e-04 -1.6170017854e-04 -2.5248778912e-04 5.2174591267e-04 1.3961105861e-05
-7.9100000000e-02 9.9987300934e-01 1.0004010804e+00 -2.9632032728e-04 -4.3976812134e-04 -7.2916627702e-05 -3.4352796730e-06 -7.9073938257e-05 -7.3465581893e-05 -2.4705825314e-04 -1.5275878973e-04 -2.5145283490e-04 5.8050844956e-04 2.1015225819e-05
-7.9075000000e-02 9.9987366717e-01 1.0004013492e+00 -2.9014271719e-04 -4.3673079694e-04 -5.4156391356e-05 4.9364118610e-05 -8.9522409313e-06 -1.1035524604e-04 -3.1126065507e-04 -1.4397172669e-04 -2.5035714350e-04 6.3013108820e-04 2.8080495497e-05
-7.9050000000e-02 9.9987552627e-01 1.0004028524e+00 -2.8673453450e-04 -4.3749845222e-04 -1.6989857971e-05 9.1575116771e-05 6.9730733305e-05 -1.0957686662e-04 -3.2604106452e-04 -1.3536244421e-04 -2.4918906862e-04 6.6972646539e-04 3.5000992630e-05
-7.9025000000e-02 9.9988053153e-01 1.0004078510e+00 -3.0137524391e-04 -4.6041073048e-04 7.0043052292e-05 7.1114506840e-05 1.3868877500e-04 3.2224495229e-05 -1.6152670265e-04 -1.2695170781e-04 -2.4791754883e-04 7.0258469618e-04 4.0878607930e-05
-7.9000000000e-02 9.9988582281e-01 1.0004132169e+00 -3.1648285837e-04 -4.8417355397e-04 1.6035022354e-04 4.2354566991e-05 2.0297687689e-04 1.9052545092e-04 2.3723004684e-05 -1.1876673717e-04 -2.4655811902e-04 7.2196994785e-04 4.6596480961e-05
-7.8975000000e-02 9.9989054206e-01 1.0004180675e+00 -3.2816766239e-04 -5.0400689540e-04 2.3986128810e-04 1.5311122840e-05 2.5792453081e-04 3.3575191499e-04 1.9132871690e-04 -1.1083206277e-04 -2.4510689892e-04 7.2532386590e-04 5.2295564268e-05
-7.8950000000e-02 9.9989383123e-01 1.0004215202e+00 -3.3253994047e-04 -5.1513072746e-04 2.9450587830e-04 0.0000000000e+00 2.9886122859e-04 4.3832980194e-04 3.0291109343e-04 -1.0317221505e-04 -2.4356000829e-04 7.1008809586e-04 5.8116810392e-05
-7.8925000000e-02 9.9988782491e-01 1.0004157464e+00 -2.9723766531e-04 -4.7706870754e-04 2.6021594719e-04 7.2970168835e-05 3.3473046579e-04 3.4105224549e-04 1.1714306717e-04 -9.5822184441e-05 -2.4188932186e-04 6.4811175094e-04 6.5014238192e-05
-7.8900000000e-02 9.9988147538e-01 1.0004095878e+00 -2.5823235798e-04 -4.3501564975e-04 1.9291787808e-04 1.5109105231e-04 3.4180212901e-04 1.9303105330e-04 -1.2022788530e-04 -8.8791857449e-05 -2.4012490240e-04 5.7266602185e-04 7.1990507369e-05
-7.8875000000e-02 9.9987672753e-01 1.0004049402e+00 -2.2302322772e-04 -3.9847005292e-04 9.8540375038e-05 2.1776521814e-04 3.0996010858e-04 1.5745252195e-05 -3.6640201394e-04 -8.2101580541e-05 -2.3827256766e-04 4.9142956703e-04 7.8861343942e-05
-7.8850000000e-02 9.9987552627e-01 1.0004036992e+00 -1.9910948377e-04 -3.7693041585e-04 -1.6987857906e-05 2.5639523405e-04 2.2908829484e-04 -1.6932613097e-04 -5.7857956872e-04 -7.5771700191e-05 -2.3633813540e-04 4.1208104489e-04 8.5442473926e-05
-7.8825000000e-02 9.9989511830e-01 1.0004227266e+00 -2.3319706344e-04 -4.3698252894e-04 -1.8689917919e-04 1.7025812528e-04 -2.9610727518e-05 -3.2903933987e-04 -5.8697815817e-04 -6.9843169074e-05 -2.3430855262e-04 3.5774250829e-04 9.1803689774e-05
-7.8800000000e-02 9.9991602599e-01 1.0004429657e+00 -2.7789575668e-04 -5.0820268280e-04 -3.5043939730e-04 5.4932219002e-05 -3.1009924026e-04 -4.5824596894e-04 -5.2657373024e-04 -6.4307484973e-05 -2.3221605613e-04 3.1447186345e-04 9.7405024494e-05
-7.8775000000e-02 9.9993407354e-01 1.0004603261e+00 -3.2502208153e-04 -5.7725445962e-04 -4.8601538318e-04 -7.4129700103e-05 -5.7502083080e-04 -5.4013288314e-04 -4.0535959147e-04 -5.9176751876e-05 -2.3007401198e-04 2.8377041102e-04 1.0196057753e-04
